,S_No,State_Name,District_Name,Season,Irrigation,pH,Moisture,Soil_Temp,Climate,Crop_Name,Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours
50280,50280,Haryana,PANIPAT,Rabi       ,medium,6,80,25,Hot-dry,Wheat,81294,343000,0.61,0.8,1,0.17,0.75,1,392.9
50304,50304,Haryana,PANIPAT,Rabi       ,medium,6,80,25,Hot-dry,Wheat,83827,362000,0.61,0.8,1,0.17,0.75,1,392.9
50323,50323,Haryana,PANIPAT,Rabi       ,medium,6,80,25,Hot-dry,Wheat,82947,365000,0.61,0.8,1,0.17,0.75,1,392.9
50344,50344,Haryana,PANIPAT,Rabi       ,medium,6,80,25,Hot-dry,Wheat,81598,367000,0.61,0.8,1,0.17,0.75,1,392.9
50363,50363,Haryana,PANIPAT,Rabi       ,medium,6,80,25,Hot-dry,Wheat,83945,368000,0.61,0.8,1,0.17,0.75,1,392.9
50382,50382,Haryana,PANIPAT,Rabi       ,medium,6,80,25,Hot-dry,Wheat,87947,427000,0.61,0.8,1,0.17,0.75,1,392.9
50402,50402,Haryana,PANIPAT,Rabi       ,medium,6,80,25,Hot-dry,Wheat,86736,387000,0.61,0.8,1,0.17,0.75,1,392.9
50425,50425,Haryana,PANIPAT,Rabi       ,medium,6,80,25,Hot-dry,Wheat,86569,399000,0.61,0.8,1,0.17,0.75,1,392.9
50445,50445,Haryana,PANIPAT,Rabi       ,medium,6,80,25,Hot-dry,Wheat,86807,483000,0.61,0.8,1,0.17,0.75,1,392.9
50464,50464,Haryana,PANIPAT,Rabi       ,medium,6,80,25,Hot-dry,Wheat,85907,395000,0.61,0.8,1,0.17,0.75,1,392.9
50479,50479,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,45000,171000,0.61,0.8,1,0.17,0.75,1,392.9
50493,50493,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,51579,203000,0.61,0.8,1,0.17,0.75,1,392.9
50514,50514,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,53873,216000,0.61,0.8,1,0.17,0.75,1,392.9
50530,50530,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,54781,228000,0.61,0.8,1,0.17,0.75,1,392.9
50550,50550,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,51182,210000,0.61,0.8,1,0.17,0.75,1,392.9
50570,50570,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,46344,180000,0.61,0.8,1,0.17,0.75,1,392.9
50591,50591,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,49404,197000,0.61,0.8,1,0.17,0.75,1,392.9
50611,50611,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,44854,186000,0.61,0.8,1,0.17,0.75,1,392.9
50629,50629,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,41050,172000,0.61,0.8,1,0.17,0.75,1,392.9
50647,50647,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,51682,207000,0.61,0.8,1,0.17,0.75,1,392.9
50665,50665,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,50899,205000,0.61,0.8,1,0.17,0.75,1,392.9
50684,50684,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,45797,208000,0.61,0.8,1,0.17,0.75,1,392.9
50702,50702,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,48607,220000,0.61,0.8,1,0.17,0.75,1,392.9
50720,50720,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,50513,243000,0.61,0.8,1,0.17,0.75,1,392.9
50738,50738,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,48291,240000,0.61,0.8,1,0.17,0.75,1,392.9
50754,50754,Haryana,REWARI,Rabi       ,medium,6,80,25,Hot-dry,Wheat,44652,222000,0.61,0.8,1,0.17,0.75,1,392.9
50766,50766,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,74000,245000,0.61,0.8,1,0.17,0.75,1,392.9
50784,50784,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,86345,327000,0.61,0.8,1,0.17,0.75,1,392.9
50805,50805,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,92025,363000,0.61,0.8,1,0.17,0.75,1,392.9
50822,50822,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,91678,352000,0.61,0.8,1,0.17,0.75,1,392.9
50844,50844,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,91826,353000,0.61,0.8,1,0.17,0.75,1,392.9
50863,50863,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,88669,353000,0.61,0.8,1,0.17,0.75,1,392.9
50884,50884,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,88426,337000,0.61,0.8,1,0.17,0.75,1,392.9
50904,50904,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,87386,320000,0.61,0.8,1,0.17,0.75,1,392.9
50921,50921,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,87898,303000,0.61,0.8,1,0.17,0.75,1,392.9
50936,50936,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,94720,376000,0.61,0.8,1,0.17,0.75,1,392.9
50953,50953,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,98690,347000,0.61,0.8,1,0.17,0.75,1,392.9
50968,50968,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,103232,448000,0.61,0.8,1,0.17,0.75,1,392.9
50983,50983,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,103726,422000,0.61,0.8,1,0.17,0.75,1,392.9
51000,51000,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,101635,464000,0.61,0.8,1,0.17,0.75,1,392.9
51018,51018,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,102483,512000,0.61,0.8,1,0.17,0.75,1,392.9
51033,51033,Haryana,ROHTAK,Rabi       ,medium,6,80,25,Hot-dry,Wheat,104032,389000,0.61,0.8,1,0.17,0.75,1,392.9
51042,51042,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,215000,842000,0.61,0.8,1,0.17,0.75,1,392.9
51057,51057,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,230588,981000,0.61,0.8,1,0.17,0.75,1,392.9
51076,51076,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,235592,1011000,0.61,0.8,1,0.17,0.75,1,392.9
51093,51093,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,244268,1015000,0.61,0.8,1,0.17,0.75,1,392.9
51113,51113,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,241659,1005000,0.61,0.8,1,0.17,0.75,1,392.9
51132,51132,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,228729,920000,0.61,0.8,1,0.17,0.75,1,392.9
51150,51150,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,243982,1005000,0.61,0.8,1,0.17,0.75,1,392.9
51171,51171,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,247920,970000,0.61,0.8,1,0.17,0.75,1,392.9
51189,51189,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,250835,861000,0.61,0.8,1,0.17,0.75,1,392.9
51211,51211,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,258264,1183000,0.61,0.8,1,0.17,0.75,1,392.9
51234,51234,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,280596,1196000,0.61,0.8,1,0.17,0.75,1,392.9
51256,51256,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,279121,1394000,0.61,0.8,1,0.17,0.75,1,392.9
51278,51278,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,279213,1122000,0.61,0.8,1,0.17,0.75,1,392.9
51299,51299,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,289967,1488000,0.61,0.8,1,0.17,0.75,1,392.9
51322,51322,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,299053,1602000,0.61,0.8,1,0.17,0.75,1,392.9
51342,51342,Haryana,SIRSA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,293495,1423000,0.61,0.8,1,0.17,0.75,1,392.9
51354,51354,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,123000,407000,0.61,0.8,1,0.17,0.75,1,392.9
51370,51370,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,133185,491000,0.61,0.8,1,0.17,0.75,1,392.9
51389,51389,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,135699,577000,0.61,0.8,1,0.17,0.75,1,392.9
51406,51406,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,139454,558000,0.61,0.8,1,0.17,0.75,1,392.9
51426,51426,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,135857,594000,0.61,0.8,1,0.17,0.75,1,392.9
51448,51448,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,131383,569000,0.61,0.8,1,0.17,0.75,1,392.9
51472,51472,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,132721,504000,0.61,0.8,1,0.17,0.75,1,392.9
51498,51498,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,132721,529000,0.61,0.8,1,0.17,0.75,1,392.9
51519,51519,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,142019,571000,0.61,0.8,1,0.17,0.75,1,392.9
51539,51539,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,140675,641000,0.61,0.8,1,0.17,0.75,1,392.9
51559,51559,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,141206,605000,0.61,0.8,1,0.17,0.75,1,392.9
51579,51579,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,143617,693000,0.61,0.8,1,0.17,0.75,1,392.9
51597,51597,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,141427,610000,0.61,0.8,1,0.17,0.75,1,392.9
51615,51615,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,143694,669000,0.61,0.8,1,0.17,0.75,1,392.9
51635,51635,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,162264,894000,0.61,0.8,1,0.17,0.75,1,392.9
51650,51650,Haryana,SONIPAT,Rabi       ,medium,6,80,25,Warm-humid,Wheat,141805,642000,0.61,0.8,1,0.17,0.75,1,392.9
51662,51662,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,63000,204000,0.61,0.8,1,0.17,0.75,1,392.9
51678,51678,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,63403,252000,0.61,0.8,1,0.17,0.75,1,392.9
51697,51697,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,63231,261000,0.61,0.8,1,0.17,0.75,1,392.9
51719,51719,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,61792,230000,0.61,0.8,1,0.17,0.75,1,392.9
51740,51740,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,64904,241000,0.61,0.8,1,0.17,0.75,1,392.9
51760,51760,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,63976,235000,0.61,0.8,1,0.17,0.75,1,392.9
51783,51783,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,71329,242000,0.61,0.8,1,0.17,0.75,1,392.9
51806,51806,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,72248,245000,0.61,0.8,1,0.17,0.75,1,392.9
51826,51826,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,72294,265000,0.61,0.8,1,0.17,0.75,1,392.9
51847,51847,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,71315,295000,0.61,0.8,1,0.17,0.75,1,392.9
51868,51868,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,74452,279000,0.61,0.8,1,0.17,0.75,1,392.9
51889,51889,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,84777,345000,0.61,0.8,1,0.17,0.75,1,392.9
51911,51911,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,85751,355000,0.61,0.8,1,0.17,0.75,1,392.9
51932,51932,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,83403,378000,0.61,0.8,1,0.17,0.75,1,392.9
51954,51954,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,84789,456000,0.61,0.8,1,0.17,0.75,1,392.9
51976,51976,Haryana,YAMUNANAGAR,Rabi       ,medium,6,80,25,Temperate,Wheat,85102,369000,0.61,0.8,1,0.17,0.75,1,392.9
51995,51995,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,79300,144500,1,0.49,1,0.34,1,1,392.9
52018,52018,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,74805,134057,1,0.49,1,0.34,1,1,392.9
52047,52047,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,40412,41161,1,0.49,1,0.34,1,1,392.9
52079,52079,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,34280,41829,1,0.49,1,0.34,1,1,392.9
52110,52110,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,41551,75770,1,0.49,1,0.34,1,1,392.9
52138,52138,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,11244,23077,1,0.49,1,0.34,1,1,392.9
52175,52175,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,21595,42225,1,0.49,1,0.34,1,1,392.9
52210,52210,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,25457,52533,1,0.49,1,0.34,1,1,392.9
52239,52239,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,23544,31307,1,0.49,1,0.34,1,1,392.9
52266,52266,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,30011,84048,1,0.49,1,0.34,1,1,392.9
52295,52295,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,21909,52373,1,0.49,1,0.34,1,1,392.9
52324,52324,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,16605,37499,1,0.49,1,0.34,1,1,392.9
52353,52353,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,8761,21653,1,0.49,1,0.34,1,1,392.9
52382,52382,Rajasthan,AJMER,Rabi       ,medium,6,80,25,Hot-dry,Wheat,64322,207905,1,0.49,1,0.34,1,1,392.9
52404,52404,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,163400,588300,1,0.49,1,0.34,1,1,392.9
52428,52428,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,177538,632106,1,0.49,1,0.34,1,1,392.9
52457,52457,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,193916,645632,1,0.49,1,0.34,1,1,392.9
52490,52490,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,202992,724108,1,0.49,1,0.34,1,1,392.9
52521,52521,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,174090,529816,1,0.49,1,0.34,1,1,392.9
52553,52553,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,181459,571450,1,0.49,1,0.34,1,1,392.9
52591,52591,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,188108,648794,1,0.49,1,0.34,1,1,392.9
52631,52631,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,157411,511753,1,0.49,1,0.34,1,1,392.9
52662,52662,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,159468,492657,1,0.49,1,0.34,1,1,392.9
52692,52692,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,180515,641964,1,0.49,1,0.34,1,1,392.9
52722,52722,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,191440,669054,1,0.49,1,0.34,1,1,392.9
52753,52753,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,170172,688076,1,0.49,1,0.34,1,1,392.9
52784,52784,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,192800,722874,1,0.49,1,0.34,1,1,392.9
52815,52815,Rajasthan,ALWAR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,193992,816059,1,0.49,1,0.34,1,1,392.9
52839,52839,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,74000,125500,1,0.49,1,0.34,1,1,392.9
52863,52863,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,75995,158511,1,0.49,1,0.34,1,1,392.9
52892,52892,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,60696,111822,1,0.49,1,0.34,1,1,392.9
52924,52924,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,35623,49590,1,0.49,1,0.34,1,1,392.9
52954,52954,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,55509,111895,1,0.49,1,0.34,1,1,392.9
52984,52984,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,49390,73141,1,0.49,1,0.34,1,1,392.9
53017,53017,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,69513,140615,1,0.49,1,0.34,1,1,392.9
53055,53055,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,77545,160663,1,0.49,1,0.34,1,1,392.9
53086,53086,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,82190,162053,1,0.49,1,0.34,1,1,392.9
53117,53117,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,85835,160011,1,0.49,1,0.34,1,1,392.9
53150,53150,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,90801,183398,1,0.49,1,0.34,1,1,392.9
53180,53180,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,76116,118511,1,0.49,1,0.34,1,1,392.9
53206,53206,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,80466,161762,1,0.49,1,0.34,1,1,392.9
53236,53236,Rajasthan,BANSWARA,Rabi       ,medium,6,80,25,Composite,Wheat,86052,176322,1,0.49,1,0.34,1,1,392.9
53256,53256,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,77200,127900,1,0.49,1,0.34,1,1,392.9
53280,53280,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,93629,159790,1,0.49,1,0.34,1,1,392.9
53307,53307,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,88542,240958,1,0.49,1,0.34,1,1,392.9
53339,53339,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,89194,186595,1,0.49,1,0.34,1,1,392.9
53369,53369,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,67650,211353,1,0.49,1,0.34,1,1,392.9
53397,53397,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,39064,121097,1,0.49,1,0.34,1,1,392.9
53432,53432,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,55314,132471,1,0.49,1,0.34,1,1,392.9
53470,53470,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,55154,156111,1,0.49,1,0.34,1,1,392.9
53501,53501,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,65062,199521,1,0.49,1,0.34,1,1,392.9
53531,53531,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,85963,311235,1,0.49,1,0.34,1,1,392.9
53561,53561,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,106699,350036,1,0.49,1,0.34,1,1,392.9
53592,53592,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,95802,346163,1,0.49,1,0.34,1,1,392.9
53623,53623,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,105609,397171,1,0.49,1,0.34,1,1,392.9
53651,53651,Rajasthan,BARAN,Rabi       ,medium,6,80,25,Hot-dry,Wheat,147930,514045,1,0.49,1,0.34,1,1,392.9
53667,53667,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,12500,31200,1,0.49,1,0.34,1,1,392.9
53681,53681,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,16601,41287,1,0.49,1,0.34,1,1,392.9
53700,53700,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,19334,49112,1,0.49,1,0.34,1,1,392.9
53720,53720,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,15363,36898,1,0.49,1,0.34,1,1,392.9
53741,53741,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,12344,34477,1,0.49,1,0.34,1,1,392.9
53760,53760,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,15840,42911,1,0.49,1,0.34,1,1,392.9
53784,53784,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,13124,20140,1,0.49,1,0.34,1,1,392.9
53809,53809,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,12389,23465,1,0.49,1,0.34,1,1,392.9
53828,53828,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,12158,10900,1,0.49,1,0.34,1,1,392.9
53847,53847,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,18400,29406,1,0.49,1,0.34,1,1,392.9
53866,53866,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,13813,22050,1,0.49,1,0.34,1,1,392.9
53887,53887,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,11467,9986,1,0.49,1,0.34,1,1,392.9
53905,53905,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,15200,23127,1,0.49,1,0.34,1,1,392.9
53926,53926,Rajasthan,BARMER,Rabi       ,medium,6,80,25,Composite,Wheat,16732,24526,1,0.49,1,0.34,1,1,392.9
53944,53944,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,115500,419400,1,0.49,1,0.34,1,1,392.9
53970,53970,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,138276,469773,1,0.49,1,0.34,1,1,392.9
54000,54000,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,141989,541411,1,0.49,1,0.34,1,1,392.9
54033,54033,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,171639,605340,1,0.49,1,0.34,1,1,392.9
54063,54063,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,139114,473505,1,0.49,1,0.34,1,1,392.9
54095,54095,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,143611,472145,1,0.49,1,0.34,1,1,392.9
54134,54134,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,142184,535114,1,0.49,1,0.34,1,1,392.9
54172,54172,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,111319,324549,1,0.49,1,0.34,1,1,392.9
54203,54203,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,119191,446796,1,0.49,1,0.34,1,1,392.9
54232,54232,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,147831,491178,1,0.49,1,0.34,1,1,392.9
54262,54262,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,157414,522525,1,0.49,1,0.34,1,1,392.9
54292,54292,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,133758,551718,1,0.49,1,0.34,1,1,392.9
54322,54322,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,160732,630274,1,0.49,1,0.34,1,1,392.9
54351,54351,Rajasthan,BHARATPUR,Rabi       ,medium,6,80,25,Hot-dry,Wheat,157196,704731,1,0.49,1,0.34,1,1,392.9
54374,54374,Rajasthan,BHILWARA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,116100,314200,1,0.49,1,0.34,1,1,392.9
54398,54398,Rajasthan,BHILWARA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,88280,196421,1,0.49,1,0.34,1,1,392.9
54428,54428,Rajasthan,BHILWARA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,63638,148710,1,0.49,1,0.34,1,1,392.9
54461,54461,Rajasthan,BHILWARA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,50381,95371,1,0.49,1,0.34,1,1,392.9
54494,54494,Rajasthan,BHILWARA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,87685,193310,1,0.49,1,0.34,1,1,392.9
54526,54526,Rajasthan,BHILWARA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,24416,50783,1,0.49,1,0.34,1,1,392.9
54566,54566,Rajasthan,BHILWARA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,46401,76846,1,0.49,1,0.34,1,1,392.9
54606,54606,Rajasthan,BHILWARA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,83389,215568,1,0.49,1,0.34,1,1,392.9
54638,54638,Rajasthan,BHILWARA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,55997,118408,1,0.49,1,0.34,1,1,392.9
54670,54670,Rajasthan,BHILWARA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,123813,389584,1,0.49,1,0.34,1,1,392.9
54702,54702,Rajasthan,BHILWARA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,81579,193729,1,0.49,1,0.34,1,1,392.9
54734,54734,Rajasthan,BHILWARA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,54375,143160,1,0.49,1,0.34,1,1,392.9
54765,54765,Rajasthan,BHILWARA,Rabi       ,medium,6,80,25,Hot-dry,Wheat,38384,103366,1,0.49,1,0.34,1,1,392.9
