Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours,Rainfall,Yield
266000,1197000,0.19,1,1,0.46,1,1,183.6,649,4500
262000,1109000,0.19,1,1,0.46,1,1,183.6,649,4232.824427
244000,1126000,0.19,1,1,0.46,1,1,183.6,649,4614.754098
240000,1133000,0.19,1,1,0.46,1,1,183.6,649,4720.833333
242000,1137000,0.19,1,1,0.46,1,1,183.6,649,4698.347107
235000,1063000,0.19,1,1,0.46,1,1,183.6,649,4523.404255
236000,1141000,0.19,1,1,0.46,1,1,183.6,649,4834.745763
237000,1297000,0.19,1,1,0.46,1,1,183.6,649,5472.57384
234000,1123000,0.19,1,1,0.46,1,1,183.6,649,4799.145299
232000,1153000,0.19,1,1,0.46,1,1,183.6,649,4969.827586
233000,1024000,0.19,1,1,0.46,1,1,183.6,649,4394.849785
83000,296000,0.19,1,1,0.46,1,1,183.6,649,3566.26506
110000,482000,0.19,1,1,0.46,1,1,183.6,649,4381.818182
87000,350000,0.19,1,1,0.46,1,1,183.6,649,4022.988506
86000,312000,0.19,1,1,0.46,1,1,183.6,649,3627.906977
88000,347000,0.19,1,1,0.46,1,1,183.6,649,3943.181818
86000,305000,0.19,1,1,0.46,1,1,183.6,649,3546.511628
87000,307000,0.19,1,1,0.46,1,1,183.6,649,3528.735632
89000,312000,0.19,1,1,0.46,1,1,183.6,649,3505.617978
91000,327000,0.19,1,1,0.46,1,1,183.6,649,3593.406593
57000,216000,0.19,1,1,0.46,1,1,183.6,649,3789.473684
62000,256000,0.19,1,1,0.46,1,1,183.6,649,4129.032258
64000,212000,0.19,1,1,0.46,1,1,183.6,649,3312.5
65000,277000,0.19,1,1,0.46,1,1,183.6,649,4261.538462
65000,253000,0.19,1,1,0.46,1,1,183.6,649,3892.307692
64000,297000,0.19,1,1,0.46,1,1,183.6,649,4640.625
63000,284000,0.19,1,1,0.46,1,1,183.6,649,4507.936508
67000,307000,0.19,1,1,0.46,1,1,183.6,649,4582.089552
66000,266000,0.19,1,1,0.46,1,1,183.6,649,4030.30303
50000,193000,0.19,1,1,0.46,1,1,183.6,649,3860
48000,191000,0.19,1,1,0.46,1,1,183.6,649,3979.166667
49000,208000,0.19,1,1,0.46,1,1,183.6,649,4244.897959
53000,238000,0.19,1,1,0.46,1,1,183.6,649,4490.566038
53000,227000,0.19,1,1,0.46,1,1,183.6,649,4283.018868
52000,249000,0.19,1,1,0.46,1,1,183.6,649,4788.461538
54000,233000,0.19,1,1,0.46,1,1,183.6,649,4314.814815
51000,228000,0.19,1,1,0.46,1,1,183.6,649,4470.588235
50000,198000,0.19,1,1,0.46,1,1,183.6,649,3960
401000,1732000,0.19,1,1,0.46,1,1,183.6,649,4319.201995
86000,325000,0.19,1,1,0.46,1,1,183.6,649,3779.069767
394000,1902000,0.19,1,1,0.46,1,1,183.6,649,4827.411168
393000,1921000,0.19,1,1,0.46,1,1,183.6,649,4888.040712
392000,1890000,0.19,1,1,0.46,1,1,183.6,649,4821.428571
394000,1805000,0.19,1,1,0.46,1,1,183.6,649,4581.218274
397000,1720000,0.19,1,1,0.46,1,1,183.6,649,4332.493703
397000,1782000,0.19,1,1,0.46,1,1,183.6,649,4488.664987
396000,1677000,0.19,1,1,0.46,1,1,183.6,649,4234.848485
396000,1755000,0.19,1,1,0.46,1,1,183.6,649,4431.818182
283000,1327000,0.19,1,1,0.46,1,1,183.6,649,4689.045936
285000,1355000,0.19,1,1,0.46,1,1,183.6,649,4754.385965
287000,1302000,0.19,1,1,0.46,1,1,183.6,649,4536.585366
287000,1472000,0.19,1,1,0.46,1,1,183.6,649,5128.919861
287000,1577000,0.19,1,1,0.46,1,1,183.6,649,5494.773519
285000,1473000,0.19,1,1,0.46,1,1,183.6,649,5168.421053
285000,1567000,0.19,1,1,0.46,1,1,183.6,649,5498.245614
284000,1366000,0.19,1,1,0.46,1,1,183.6,649,4809.859155
183000,758000,0.19,1,1,0.46,1,1,183.6,649,4142.076503
185000,819000,0.19,1,1,0.46,1,1,183.6,649,4427.027027
186000,856000,0.19,1,1,0.46,1,1,183.6,649,4602.150538
186000,771000,0.19,1,1,0.46,1,1,183.6,649,4145.16129
186000,850000,0.19,1,1,0.46,1,1,183.6,649,4569.892473
185000,902000,0.19,1,1,0.46,1,1,183.6,649,4875.675676
182000,798000,0.19,1,1,0.46,1,1,183.6,649,4384.615385
183000,931000,0.19,1,1,0.46,1,1,183.6,649,5087.431694
188000,777000,0.19,1,1,0.46,1,1,183.6,649,4132.978723
300,200,1,0.6,1,1,1,1,392.9,1094,666.6666667
400,200,1,0.6,1,1,1,1,392.9,1094,500
439,294,1,0.6,1,1,1,1,392.9,1094,669.7038724
520,297,1,0.6,1,1,1,1,392.9,1094,571.1538462
307,213,1,0.6,1,1,1,1,392.9,1094,693.8110749
362,333,1,0.6,1,1,1,1,392.9,1094,919.8895028
414,123,1,0.6,1,1,1,1,392.9,1094,297.1014493
393,88,1,0.6,1,1,1,1,392.9,1094,223.9185751
297,175,1,0.6,1,1,1,1,392.9,1094,589.2255892
190,50,1,0.6,1,1,1,1,392.9,1094,263.1578947
