,S_No,State_Name,District_Name,Season,Irrigation,pH,Moisture,Soil_Temp,Climate,Crop_Name,Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours
48753,48753,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,161000,427000,0.61,0.8,1,0.17,0.75,1,859.5
48764,48764,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,161526,357000,0.61,0.8,1,0.17,0.75,1,859.5
48785,48785,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,161526,447000,0.61,0.8,1,0.17,0.75,1,859.5
48804,48804,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,157949,444000,0.61,0.8,1,0.17,0.75,1,859.5
48830,48830,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,166037,494000,0.61,0.8,1,0.17,0.75,1,859.5
48851,48851,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,159111,426000,0.61,0.8,1,0.17,0.75,1,859.5
48874,48874,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,167481,499000,0.61,0.8,1,0.17,0.75,1,859.5
48897,48897,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,167405,567000,0.61,0.8,1,0.17,0.75,1,859.5
48918,48918,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,169130,521000,0.61,0.8,1,0.17,0.75,1,859.5
48937,48937,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,166200,553000,0.61,0.8,1,0.17,0.75,1,859.5
48958,48958,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,167149,610000,0.61,0.8,1,0.17,0.75,1,859.5
48980,48980,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,169034,465000,0.61,0.8,1,0.17,0.75,1,859.5
49001,49001,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,171517,521000,0.61,0.8,1,0.17,0.75,1,859.5
49022,49022,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,172698,461000,0.61,0.8,1,0.17,0.75,1,859.5
49045,49045,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,165034,501000,0.61,0.8,1,0.17,0.75,1,859.5
49066,49066,Haryana,KARNAL,Kharif     ,high,6,60,4,Hot-dry,Rice,170172,572000,0.61,0.8,1,0.17,0.75,1,859.5
49086,49086,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,106000,327000,0.61,0.8,1,0.17,0.75,1,859.5
49094,49094,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,113715,267000,0.61,0.8,1,0.17,0.75,1,859.5
49113,49113,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,111611,335000,0.61,0.8,1,0.17,0.75,1,859.5
49129,49129,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,111765,357000,0.61,0.8,1,0.17,0.75,1,859.5
49146,49146,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,111396,367000,0.61,0.8,1,0.17,0.75,1,859.5
49166,49166,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,106928,371000,0.61,0.8,1,0.17,0.75,1,859.5
49186,49186,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,111949,348000,0.61,0.8,1,0.17,0.75,1,859.5
49206,49206,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,121844,468000,0.61,0.8,1,0.17,0.75,1,859.5
49224,49224,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,110791,416000,0.61,0.8,1,0.17,0.75,1,859.5
49242,49242,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,108950,440000,0.61,0.8,1,0.17,0.75,1,859.5
49259,49259,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,114536,460000,0.61,0.8,1,0.17,0.75,1,859.5
49279,49279,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,121530,408000,0.61,0.8,1,0.17,0.75,1,859.5
49297,49297,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,117969,453000,0.61,0.8,1,0.17,0.75,1,859.5
49315,49315,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,119783,383000,0.61,0.8,1,0.17,0.75,1,859.5
49336,49336,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,121216,459000,0.61,0.8,1,0.17,0.75,1,859.5
49357,49357,Haryana,KURUKSHETRA,Kharif     ,high,6,60,4,Hot-dry,Rice,110728,477000,0.61,0.8,1,0.17,0.75,1,859.5
49419,49419,Haryana,MAHENDRAGARH,Kharif     ,high,6,60,4,Hot-dry,Rice,1,,0.61,0.8,1,0.17,0.75,1,859.5
49512,49512,Haryana,MAHENDRAGARH,Kharif     ,high,6,60,4,Hot-dry,Rice,1,,0.61,0.8,1,0.17,0.75,1,859.5
49557,49557,Haryana,MAHENDRAGARH,Kharif     ,high,6,60,4,Hot-dry,Rice,33,,0.61,0.8,1,0.17,0.75,1,859.5
49578,49578,Haryana,MAHENDRAGARH,Kharif     ,high,6,60,4,Hot-dry,Rice,25,,0.61,0.8,1,0.17,0.75,1,859.5
49598,49598,Haryana,MAHENDRAGARH,Kharif     ,high,6,60,4,Hot-dry,Rice,39,,0.61,0.8,1,0.17,0.75,1,859.5
49628,49628,Haryana,MEWAT,Kharif     ,high,6,60,4,Hot-dry,Rice,8623,27000,0.61,0.8,1,0.17,0.75,1,859.5
49647,49647,Haryana,MEWAT,Kharif     ,high,6,60,4,Hot-dry,Rice,8097,15000,0.61,0.8,1,0.17,0.75,1,859.5
49664,49664,Haryana,MEWAT,Kharif     ,high,6,60,4,Hot-dry,Rice,8541,22000,0.61,0.8,1,0.17,0.75,1,859.5
49681,49681,Haryana,MEWAT,Kharif     ,high,6,60,4,Hot-dry,Rice,7110,16000,0.61,0.8,1,0.17,0.75,1,859.5
49698,49698,Haryana,MEWAT,Kharif     ,high,6,60,4,Hot-dry,Rice,6050,18000,0.61,0.8,1,0.17,0.75,1,859.5
49712,49712,Haryana,MEWAT,Kharif     ,high,6,60,4,Hot-dry,Rice,6177,17000,0.61,0.8,1,0.17,0.75,1,859.5
49730,49730,Haryana,MEWAT,Kharif     ,high,6,60,4,Hot-dry,Rice,6069,18000,0.61,0.8,1,0.17,0.75,1,859.5
49746,49746,Haryana,MEWAT,Kharif     ,high,6,60,4,Hot-dry,Rice,4051,13000,0.61,0.8,1,0.17,0.75,1,859.5
49762,49762,Haryana,PALWAL,Kharif     ,high,6,60,4,Composite,Rice,27185,74000,0.61,0.8,1,0.17,0.75,1,859.5
49778,49778,Haryana,PALWAL,Kharif     ,high,6,60,4,Composite,Rice,30738,85000,0.61,0.8,1,0.17,0.75,1,859.5
49795,49795,Haryana,PALWAL,Kharif     ,high,6,60,4,Composite,Rice,33070,91000,0.61,0.8,1,0.17,0.75,1,859.5
49809,49809,Haryana,PALWAL,Kharif     ,high,6,60,4,Composite,Rice,32387,88000,0.61,0.8,1,0.17,0.75,1,859.5
49824,49824,Haryana,PALWAL,Kharif     ,high,6,60,4,Composite,Rice,30021,83000,0.61,0.8,1,0.17,0.75,1,859.5
49836,49836,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,6000,16000,0.61,0.8,1,0.17,0.75,1,859.5
49847,49847,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,6084,16000,0.61,0.8,1,0.17,0.75,1,859.5
49867,49867,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,6384,18000,0.61,0.8,1,0.17,0.75,1,859.5
49889,49889,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,6183,18000,0.61,0.8,1,0.17,0.75,1,859.5
49911,49911,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,6933,20000,0.61,0.8,1,0.17,0.75,1,859.5
49930,49930,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,5702,16000,0.61,0.8,1,0.17,0.75,1,859.5
49950,49950,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,6924,21000,0.61,0.8,1,0.17,0.75,1,859.5
49973,49973,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,6776,18000,0.61,0.8,1,0.17,0.75,1,859.5
49995,49995,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,6087,17000,0.61,0.8,1,0.17,0.75,1,859.5
50016,50016,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,7340,28000,0.61,0.8,1,0.17,0.75,1,859.5
50037,50037,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,7088,20000,0.61,0.8,1,0.17,0.75,1,859.5
50059,50059,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,8797,24000,0.61,0.8,1,0.17,0.75,1,859.5
50079,50079,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,8415,23000,0.61,0.8,1,0.17,0.75,1,859.5
50101,50101,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,9070,30000,0.61,0.8,1,0.17,0.75,1,859.5
50120,50120,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,9151,25000,0.61,0.8,1,0.17,0.75,1,859.5
50140,50140,Haryana,PANCHKULA,Kharif     ,high,6,60,4,Temperate,Rice,9453,25000,0.61,0.8,1,0.17,0.75,1,859.5
50160,50160,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,69000,169000,0.61,0.8,1,0.17,0.75,1,859.5
50169,50169,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,71746,154000,0.61,0.8,1,0.17,0.75,1,859.5
50190,50190,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,70637,144000,0.61,0.8,1,0.17,0.75,1,859.5
50207,50207,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,77458,187000,0.61,0.8,1,0.17,0.75,1,859.5
50227,50227,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,71831,167000,0.61,0.8,1,0.17,0.75,1,859.5
50248,50248,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,64007,161000,0.61,0.8,1,0.17,0.75,1,859.5
50271,50271,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,72317,164000,0.61,0.8,1,0.17,0.75,1,859.5
50297,50297,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,72281,164000,0.61,0.8,1,0.17,0.75,1,859.5
50315,50315,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,70753,181000,0.61,0.8,1,0.17,0.75,1,859.5
50336,50336,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,70777,194000,0.61,0.8,1,0.17,0.75,1,859.5
50357,50357,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,73632,188000,0.61,0.8,1,0.17,0.75,1,859.5
50375,50375,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,77763,169000,0.61,0.8,1,0.17,0.75,1,859.5
50395,50395,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,76960,205000,0.61,0.8,1,0.17,0.75,1,859.5
50417,50417,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,76905,174000,0.61,0.8,1,0.17,0.75,1,859.5
50437,50437,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,76032,201000,0.61,0.8,1,0.17,0.75,1,859.5
50457,50457,Haryana,PANIPAT,Kharif     ,high,6,60,4,Hot-dry,Rice,75683,210000,0.61,0.8,1,0.17,0.75,1,859.5
50488,50488,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,723,2000,0.61,0.8,1,0.17,0.75,1,859.5
50508,50508,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,1132,2000,0.61,0.8,1,0.17,0.75,1,859.5
50525,50525,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,705,3000,0.61,0.8,1,0.17,0.75,1,859.5
50543,50543,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,686,3000,0.61,0.8,1,0.17,0.75,1,859.5
50565,50565,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,343,0,0.61,0.8,1,0.17,0.75,1,859.5
50585,50585,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,621,3000,0.61,0.8,1,0.17,0.75,1,859.5
50606,50606,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,475,3000,0.61,0.8,1,0.17,0.75,1,859.5
50624,50624,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,621,3000,0.61,0.8,1,0.17,0.75,1,859.5
50641,50641,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,788,3000,0.61,0.8,1,0.17,0.75,1,859.5
50659,50659,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,820,3000,0.61,0.8,1,0.17,0.75,1,859.5
50678,50678,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,2066,5000,0.61,0.8,1,0.17,0.75,1,859.5
50697,50697,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,2079,5000,0.61,0.8,1,0.17,0.75,1,859.5
50713,50713,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,2746,8000,0.61,0.8,1,0.17,0.75,1,859.5
50731,50731,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,3298,9000,0.61,0.8,1,0.17,0.75,1,859.5
50749,50749,Haryana,REWARI,Kharif     ,high,6,60,4,Hot-dry,Rice,2008,7000,0.61,0.8,1,0.17,0.75,1,859.5
50762,50762,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,16000,29000,0.61,0.8,1,0.17,0.75,1,859.5
50776,50776,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,27522,53000,0.61,0.8,1,0.17,0.75,1,859.5
50798,50798,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,28515,26000,0.61,0.8,1,0.17,0.75,1,859.5
50816,50816,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,23863,36000,0.61,0.8,1,0.17,0.75,1,859.5
50836,50836,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,20034,27000,0.61,0.8,1,0.17,0.75,1,859.5
50856,50856,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,7412,8000,0.61,0.8,1,0.17,0.75,1,859.5
50876,50876,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,13859,21000,0.61,0.8,1,0.17,0.75,1,859.5
50897,50897,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,15014,26000,0.61,0.8,1,0.17,0.75,1,859.5
50915,50915,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,18006,36000,0.61,0.8,1,0.17,0.75,1,859.5
50930,50930,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,20185,37000,0.61,0.8,1,0.17,0.75,1,859.5
50947,50947,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,23167,52000,0.61,0.8,1,0.17,0.75,1,859.5
50962,50962,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,38439,48000,0.61,0.8,1,0.17,0.75,1,859.5
50978,50978,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,35056,50000,0.61,0.8,1,0.17,0.75,1,859.5
50993,50993,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,39340,59000,0.61,0.8,1,0.17,0.75,1,859.5
51011,51011,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,39260,84000,0.61,0.8,1,0.17,0.75,1,859.5
51027,51027,Haryana,ROHTAK,Kharif     ,high,6,60,4,Hot-dry,Rice,36432,55000,0.61,0.8,1,0.17,0.75,1,859.5
51039,51039,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,32000,107000,0.61,0.8,1,0.17,0.75,1,859.5
51050,51050,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,41353,101000,0.61,0.8,1,0.17,0.75,1,859.5
51070,51070,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,44663,135000,0.61,0.8,1,0.17,0.75,1,859.5
51087,51087,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,39847,111000,0.61,0.8,1,0.17,0.75,1,859.5
51107,51107,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,37202,118000,0.61,0.8,1,0.17,0.75,1,859.5
51125,51125,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,45158,145000,0.61,0.8,1,0.17,0.75,1,859.5
51144,51144,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,47696,156000,0.61,0.8,1,0.17,0.75,1,859.5
51165,51165,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,45729,157000,0.61,0.8,1,0.17,0.75,1,859.5
51183,51183,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,46036,166000,0.61,0.8,1,0.17,0.75,1,859.5
51204,51204,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,46453,175000,0.61,0.8,1,0.17,0.75,1,859.5
51227,51227,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,48268,189000,0.61,0.8,1,0.17,0.75,1,859.5
51250,51250,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,57477,196000,0.61,0.8,1,0.17,0.75,1,859.5
51272,51272,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,61374,204000,0.61,0.8,1,0.17,0.75,1,859.5
51292,51292,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,61372,195000,0.61,0.8,1,0.17,0.75,1,859.5
51314,51314,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,63082,20300,0.61,0.8,1,0.17,0.75,1,859.5
51336,51336,Haryana,SIRSA,Kharif     ,high,6,60,4,Hot-dry,Rice,65218,230000,0.61,0.8,1,0.17,0.75,1,859.5
51352,51352,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,62000,130000,0.61,0.8,1,0.17,0.75,1,859.5
51362,51362,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,79400,133000,0.61,0.8,1,0.17,0.75,1,859.5
51381,51381,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,77681,139000,0.61,0.8,1,0.17,0.75,1,859.5
51398,51398,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,77247,138000,0.61,0.8,1,0.17,0.75,1,859.5
51420,51420,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,78764,148000,0.61,0.8,1,0.17,0.75,1,859.5
51440,51440,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,43976,96000,0.61,0.8,1,0.17,0.75,1,859.5
51463,51463,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,65954,149000,0.61,0.8,1,0.17,0.75,1,859.5
51489,51489,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,65954,124000,0.61,0.8,1,0.17,0.75,1,859.5
51511,51511,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,71450,167000,0.61,0.8,1,0.17,0.75,1,859.5
51533,51533,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,67865,178000,0.61,0.8,1,0.17,0.75,1,859.5
51551,51551,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,71325,192000,0.61,0.8,1,0.17,0.75,1,859.5
51572,51572,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,92641,186000,0.61,0.8,1,0.17,0.75,1,859.5
51591,51591,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,90214,219000,0.61,0.8,1,0.17,0.75,1,859.5
51609,51609,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,93752,202000,0.61,0.8,1,0.17,0.75,1,859.5
51628,51628,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,94753,229000,0.61,0.8,1,0.17,0.75,1,859.5
51646,51646,Haryana,SONIPAT,Kharif     ,high,6,60,4,Warm-humid,Rice,88355,216000,0.61,0.8,1,0.17,0.75,1,859.5
51659,51659,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,54000,168000,0.61,0.8,1,0.17,0.75,1,859.5
51669,51669,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,58461,130000,0.61,0.8,1,0.17,0.75,1,859.5
51688,51688,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,54804,160000,0.61,0.8,1,0.17,0.75,1,859.5
51710,51710,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,55512,164000,0.61,0.8,1,0.17,0.75,1,859.5
51732,51732,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,53818,161000,0.61,0.8,1,0.17,0.75,1,859.5
51751,51751,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,50192,151000,0.61,0.8,1,0.17,0.75,1,859.5
51774,51774,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,56776,172000,0.61,0.8,1,0.17,0.75,1,859.5
51797,51797,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,58720,191000,0.61,0.8,1,0.17,0.75,1,859.5
51817,51817,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,59276,200000,0.61,0.8,1,0.17,0.75,1,859.5
51839,51839,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,59379,213000,0.61,0.8,1,0.17,0.75,1,859.5
51859,51859,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,59305,227000,0.61,0.8,1,0.17,0.75,1,859.5
51880,51880,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,71634,221000,0.61,0.8,1,0.17,0.75,1,859.5
51903,51903,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,73525,267000,0.61,0.8,1,0.17,0.75,1,859.5
51923,51923,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,74578,244000,0.61,0.8,1,0.17,0.75,1,859.5
51945,51945,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,72653,268000,0.61,0.8,1,0.17,0.75,1,859.5
51967,51967,Haryana,YAMUNANAGAR,Kharif     ,high,6,60,4,Temperate,Rice,70040,277000,0.61,0.8,1,0.17,0.75,1,859.5
51988,51988,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,100,100,1,0.49,1,0.34,1,1,859.5
52006,52006,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,28,34,1,0.49,1,0.34,1,1,859.5
52036,52036,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,69,87,1,0.49,1,0.34,1,1,859.5
52068,52068,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,31,29,1,0.49,1,0.34,1,1,859.5
52097,52097,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,51,64,1,0.49,1,0.34,1,1,859.5
52129,52129,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,2,2,1,0.49,1,0.34,1,1,859.5
52163,52163,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,26,43,1,0.49,1,0.34,1,1,859.5
52200,52200,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,18,27,1,0.49,1,0.34,1,1,859.5
52228,52228,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,13,19,1,0.49,1,0.34,1,1,859.5
52257,52257,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,15,24,1,0.49,1,0.34,1,1,859.5
52285,52285,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,6,12,1,0.49,1,0.34,1,1,859.5
52312,52312,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,4,7,1,0.49,1,0.34,1,1,859.5
52342,52342,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,7,11,1,0.49,1,0.34,1,1,859.5
52371,52371,Rajasthan,AJMER,Kharif     ,high,6,60,4,Hot-dry,Rice,9,18,1,0.49,1,0.34,1,1,859.5
52398,52398,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,300,300,1,0.49,1,0.34,1,1,859.5
52415,52415,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,381,466,1,0.49,1,0.34,1,1,859.5
52445,52445,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,605,763,1,0.49,1,0.34,1,1,859.5
52480,52480,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,396,371,1,0.49,1,0.34,1,1,859.5
52511,52511,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,274,342,1,0.49,1,0.34,1,1,859.5
52542,52542,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,104,84,1,0.49,1,0.34,1,1,859.5
52582,52582,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,160,265,1,0.49,1,0.34,1,1,859.5
52622,52622,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,139,206,1,0.49,1,0.34,1,1,859.5
52653,52653,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,132,193,1,0.49,1,0.34,1,1,859.5
52683,52683,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,127,200,1,0.49,1,0.34,1,1,859.5
52712,52712,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,155,315,1,0.49,1,0.34,1,1,859.5
52743,52743,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,265,479,1,0.49,1,0.34,1,1,859.5
52774,52774,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,346,524,1,0.49,1,0.34,1,1,859.5
52805,52805,Rajasthan,ALWAR,Kharif     ,high,6,60,4,Hot-dry,Rice,378,766,1,0.49,1,0.34,1,1,859.5
52833,52833,Rajasthan,BANSWARA,Kharif     ,high,6,60,4,Composite,Rice,48100,45400,1,0.49,1,0.34,1,1,859.5
