Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours,Rainfall,Yield
114000,428000,0.19,1,1,0.46,1,1,419.7,649,3754.385965
115000,452000,0.19,1,1,0.46,1,1,419.7,649,3930.434783
118000,460000,0.19,1,1,0.46,1,1,419.7,649,3898.305085
118000,433000,0.19,1,1,0.46,1,1,419.7,649,3669.491525
117000,445000,0.19,1,1,0.46,1,1,419.7,649,3803.418803
117000,451000,0.19,1,1,0.46,1,1,419.7,649,3854.700855
117000,439000,0.19,1,1,0.46,1,1,419.7,649,3752.136752
234000,899000,0.19,1,1,0.46,1,1,419.7,649,3841.880342
241000,789000,0.19,1,1,0.46,1,1,419.7,649,3273.858921
237000,856000,0.19,1,1,0.46,1,1,419.7,649,3611.814346
238000,939000,0.19,1,1,0.46,1,1,419.7,649,3945.378151
235000,916000,0.19,1,1,0.46,1,1,419.7,649,3897.87234
236000,1020000,0.19,1,1,0.46,1,1,419.7,649,4322.033898
241000,1047000,0.19,1,1,0.46,1,1,419.7,649,4344.39834
400000,1144000,0.19,1,1,0.46,1,1,419.7,649,2860
250000,1130000,0.19,1,1,0.46,1,1,419.7,649,4520
248000,1084000,0.19,1,1,0.46,1,1,419.7,649,4370.967742
250000,1133000,0.19,1,1,0.46,1,1,419.7,649,4532
254000,1135000,0.19,1,1,0.46,1,1,419.7,649,4468.503937
257000,1206000,0.19,1,1,0.46,1,1,419.7,649,4692.607004
257000,1133000,0.19,1,1,0.46,1,1,419.7,649,4408.560311
257000,1094000,0.19,1,1,0.46,1,1,419.7,649,4256.809339
257000,1169000,0.19,1,1,0.46,1,1,419.7,649,4548.638132
257000,1137000,0.19,1,1,0.46,1,1,419.7,649,4424.124514
257000,1119000,0.19,1,1,0.46,1,1,419.7,649,4354.085603
58000,220000,0.19,1,1,0.46,1,1,419.7,649,3793.103448
84000,215000,0.19,1,1,0.46,1,1,419.7,649,2559.52381
91000,291000,0.19,1,1,0.46,1,1,419.7,649,3197.802198
84000,306000,0.19,1,1,0.46,1,1,419.7,649,3642.857143
68000,242000,0.19,1,1,0.46,1,1,419.7,649,3558.823529
88000,267000,0.19,1,1,0.46,1,1,419.7,649,3034.090909
78000,299000,0.19,1,1,0.46,1,1,419.7,649,3833.333333
75000,307000,0.19,1,1,0.46,1,1,419.7,649,4093.333333
70000,291000,0.19,1,1,0.46,1,1,419.7,649,4157.142857
62000,259000,0.19,1,1,0.46,1,1,419.7,649,4177.419355
61000,252000,0.19,1,1,0.46,1,1,419.7,649,4131.147541
71000,296000,0.19,1,1,0.46,1,1,419.7,649,4169.014085
77000,324000,0.19,1,1,0.46,1,1,419.7,649,4207.792208
78000,316000,0.19,1,1,0.46,1,1,419.7,649,4051.282051
74000,292000,0.19,1,1,0.46,1,1,419.7,649,3945.945946
78000,321000,0.19,1,1,0.46,1,1,419.7,649,4115.384615
81000,334000,0.19,1,1,0.46,1,1,419.7,649,4123.45679
82000,296000,0.19,1,1,0.46,1,1,419.7,649,3609.756098
107000,429000,0.19,1,1,0.46,1,1,419.7,649,4009.345794
118000,413000,0.19,1,1,0.46,1,1,419.7,649,3500
117000,393000,0.19,1,1,0.46,1,1,419.7,649,3358.974359
159000,596000,0.19,1,1,0.46,1,1,419.7,649,3748.427673
151000,579000,0.19,1,1,0.46,1,1,419.7,649,3834.437086
149000,568000,0.19,1,1,0.46,1,1,419.7,649,3812.080537
163000,667000,0.19,1,1,0.46,1,1,419.7,649,4092.02454
164000,731000,0.19,1,1,0.46,1,1,419.7,649,4457.317073
167000,735000,0.19,1,1,0.46,1,1,419.7,649,4401.197605
168000,711000,0.19,1,1,0.46,1,1,419.7,649,4232.142857
169000,749000,0.19,1,1,0.46,1,1,419.7,649,4431.952663
174000,800000,0.19,1,1,0.46,1,1,419.7,649,4597.701149
172000,812000,0.19,1,1,0.46,1,1,419.7,649,4720.930233
172000,745000,0.19,1,1,0.46,1,1,419.7,649,4331.395349
174000,759000,0.19,1,1,0.46,1,1,419.7,649,4362.068966
176000,794000,0.19,1,1,0.46,1,1,419.7,649,4511.363636
176000,815000,0.19,1,1,0.46,1,1,419.7,649,4630.681818
177000,815000,0.19,1,1,0.46,1,1,419.7,649,4604.519774
28000,97000,0.19,1,1,0.46,1,1,419.7,649,3464.285714
77000,221000,0.19,1,1,0.46,1,1,419.7,649,2870.12987
91000,272000,0.19,1,1,0.46,1,1,419.7,649,2989.010989
89000,309000,0.19,1,1,0.46,1,1,419.7,649,3471.910112
65000,239000,0.19,1,1,0.46,1,1,419.7,649,3676.923077
83000,261000,0.19,1,1,0.46,1,1,419.7,649,3144.578313
87000,328000,0.19,1,1,0.46,1,1,419.7,649,3770.114943
86000,334000,0.19,1,1,0.46,1,1,419.7,649,3883.72093
77000,298000,0.19,1,1,0.46,1,1,419.7,649,3870.12987
68000,272000,0.19,1,1,0.46,1,1,419.7,649,4000
68000,283000,0.19,1,1,0.46,1,1,419.7,649,4161.764706
95000,402000,0.19,1,1,0.46,1,1,419.7,649,4231.578947
100000,387000,0.19,1,1,0.46,1,1,419.7,649,3870
111000,432000,0.19,1,1,0.46,1,1,419.7,649,3891.891892
113000,402000,0.19,1,1,0.46,1,1,419.7,649,3557.522124
118000,471000,0.19,1,1,0.46,1,1,419.7,649,3991.525424
115000,457000,0.19,1,1,0.46,1,1,419.7,649,3973.913043
135000,514000,0.19,1,1,0.46,1,1,419.7,649,3807.407407
43000,145000,0.19,1,1,0.46,1,1,419.7,649,3372.093023
46000,150000,0.19,1,1,0.46,1,1,419.7,649,3260.869565
46000,160000,0.19,1,1,0.46,1,1,419.7,649,3478.26087
47000,158000,0.19,1,1,0.46,1,1,419.7,649,3361.702128
45000,143000,0.19,1,1,0.46,1,1,419.7,649,3177.777778
43000,151000,0.19,1,1,0.46,1,1,419.7,649,3511.627907
47000,171000,0.19,1,1,0.46,1,1,419.7,649,3638.297872
50000,199000,0.19,1,1,0.46,1,1,419.7,649,3980
49000,171000,0.19,1,1,0.46,1,1,419.7,649,3489.795918
53000,209000,0.19,1,1,0.46,1,1,419.7,649,3943.396226
50000,194000,0.19,1,1,0.46,1,1,419.7,649,3880
52000,213000,0.19,1,1,0.46,1,1,419.7,649,4096.153846
56000,232000,0.19,1,1,0.46,1,1,419.7,649,4142.857143
58000,231000,0.19,1,1,0.46,1,1,419.7,649,3982.758621
57000,226000,0.19,1,1,0.46,1,1,419.7,649,3964.912281
57000,236000,0.19,1,1,0.46,1,1,419.7,649,4140.350877
56000,202000,0.19,1,1,0.46,1,1,419.7,649,3607.142857
57000,226000,0.19,1,1,0.46,1,1,419.7,649,3964.912281
27000,76000,0.19,1,1,0.46,1,1,419.7,649,2814.814815
29000,78000,0.19,1,1,0.46,1,1,419.7,649,2689.655172
29000,72000,0.19,1,1,0.46,1,1,419.7,649,2482.758621
240000,792000,0.19,1,1,0.46,1,1,419.7,649,3300
246000,772000,0.19,1,1,0.46,1,1,419.7,649,3138.211382
250000,812000,0.19,1,1,0.46,1,1,419.7,649,3248
255000,854000,0.19,1,1,0.46,1,1,419.7,649,3349.019608
252000,908000,0.19,1,1,0.46,1,1,419.7,649,3603.174603
237000,818000,0.19,1,1,0.46,1,1,419.7,649,3451.476793
246000,950000,0.19,1,1,0.46,1,1,419.7,649,3861.788618
250000,965000,0.19,1,1,0.46,1,1,419.7,649,3860
252000,996000,0.19,1,1,0.46,1,1,419.7,649,3952.380952
237000,989000,0.19,1,1,0.46,1,1,419.7,649,4172.995781
234000,999000,0.19,1,1,0.46,1,1,419.7,649,4269.230769
238000,1009000,0.19,1,1,0.46,1,1,419.7,649,4239.495798
240000,1021000,0.19,1,1,0.46,1,1,419.7,649,4254.166667
234000,873000,0.19,1,1,0.46,1,1,419.7,649,3730.769231
234000,903000,0.19,1,1,0.46,1,1,419.7,649,3858.974359
233000,922000,0.19,1,1,0.46,1,1,419.7,649,3957.081545
231000,959000,0.19,1,1,0.46,1,1,419.7,649,4151.515152
230000,904000,0.19,1,1,0.46,1,1,419.7,649,3930.434783
43000,138000,0.19,1,1,0.46,1,1,419.7,649,3209.302326
46000,128000,0.19,1,1,0.46,1,1,419.7,649,2782.608696
50000,156000,0.19,1,1,0.46,1,1,419.7,649,3120
49000,163000,0.19,1,1,0.46,1,1,419.7,649,3326.530612
51000,163000,0.19,1,1,0.46,1,1,419.7,649,3196.078431
44000,141000,0.19,1,1,0.46,1,1,419.7,649,3204.545455
51000,170000,0.19,1,1,0.46,1,1,419.7,649,3333.333333
51000,176000,0.19,1,1,0.46,1,1,419.7,649,3450.980392
53000,183000,0.19,1,1,0.46,1,1,419.7,649,3452.830189
38000,138000,0.19,1,1,0.46,1,1,419.7,649,3631.578947
33000,122000,0.19,1,1,0.46,1,1,419.7,649,3696.969697
36000,139000,0.19,1,1,0.46,1,1,419.7,649,3861.111111
38000,135000,0.19,1,1,0.46,1,1,419.7,649,3552.631579
38000,147000,0.19,1,1,0.46,1,1,419.7,649,3868.421053
38000,127000,0.19,1,1,0.46,1,1,419.7,649,3342.105263
38000,145000,0.19,1,1,0.46,1,1,419.7,649,3815.789474
37000,128000,0.19,1,1,0.46,1,1,419.7,649,3459.459459
36000,129000,0.19,1,1,0.46,1,1,419.7,649,3583.333333
29000,82000,0.19,1,1,0.46,1,1,419.7,649,2827.586207
29000,103000,0.19,1,1,0.46,1,1,419.7,649,3551.724138
27000,88000,0.19,1,1,0.46,1,1,419.7,649,3259.259259
30000,98000,0.19,1,1,0.46,1,1,419.7,649,3266.666667
37000,127000,0.19,1,1,0.46,1,1,419.7,649,3432.432432
32000,119000,0.19,1,1,0.46,1,1,419.7,649,3718.75
31000,117000,0.19,1,1,0.46,1,1,419.7,649,3774.193548
