Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours,Rainfall,Yield
11196,27134,1,0.6,1,1,1,1,833.3,1094,2423.544123
4370,13444,1,0.6,1,1,1,1,833.3,1094,3076.430206
5000,18000,1,0.6,1,1,1,1,833.3,1094,3600
3512,12623,1,0.6,1,1,1,1,833.3,1094,3594.248292
2522,8100,1,0.6,1,1,1,1,833.3,1094,3211.736717
3956,8982,1,0.6,1,1,1,1,833.3,1094,2270.475228
5131,11017,1,0.6,1,1,1,1,833.3,1094,2147.144806
6425,21732,1,0.6,1,1,1,1,833.3,1094,3382.412451
5240,13038,1,0.6,1,1,1,1,833.3,1094,2488.167939
9795,13807,1,0.6,1,1,1,1,833.3,1094,1409.596733
238,22,0.42,0.56,1,0.19,1,1,833.3,494,92.43697479
151,94,0.42,0.56,1,0.19,1,1,833.3,494,622.5165563
213,165,0.42,0.56,1,0.19,1,1,833.3,494,774.6478873
111,94,0.42,0.56,1,0.19,1,1,833.3,494,846.8468468
212,171,0.42,0.56,1,0.19,1,1,833.3,494,806.6037736
240,35,0.42,0.56,1,0.19,1,1,833.3,494,145.8333333
413,84,0.42,0.56,1,0.19,1,1,833.3,494,203.3898305
60,13,0.42,0.56,1,0.19,1,1,833.3,494,216.6666667
450,123,0.42,0.56,1,0.19,1,1,833.3,494,273.3333333
29,6,0.42,0.56,1,0.19,1,1,833.3,494,206.8965517
329,55,0.42,0.56,1,0.19,1,1,833.3,494,167.1732523
278,50,0.42,0.56,1,0.19,1,1,833.3,494,179.8561151
528,141,0.42,0.56,1,0.19,1,1,833.3,494,267.0454545
1072,287,0.42,0.56,1,0.19,1,1,833.3,494,267.7238806
717,194,0.42,0.56,1,0.19,1,1,833.3,494,270.5718271
1571,462,0.42,0.56,1,0.19,1,1,833.3,494,294.0802037
2154,178,0.42,0.56,1,0.19,1,1,833.3,494,82.6369545
1944,1976,0.42,0.56,1,0.19,1,1,833.3,494,1016.460905
1472,1153,0.42,0.56,1,0.19,1,1,833.3,494,783.2880435
1376,1424,0.42,0.56,1,0.19,1,1,833.3,494,1034.883721
1308,1182,0.42,0.56,1,0.19,1,1,833.3,494,903.6697248
1213,289,0.42,0.56,1,0.19,1,1,833.3,494,238.2522671
196,40,0.42,0.56,1,0.19,1,1,833.3,494,204.0816327
1013,232,0.42,0.56,1,0.19,1,1,833.3,494,229.0227048
958,261,0.42,0.56,1,0.19,1,1,833.3,494,272.4425887
968,213,0.42,0.56,1,0.19,1,1,833.3,494,220.0413223
1539,259,0.42,0.56,1,0.19,1,1,833.3,494,168.2910981
466,84,0.42,0.56,1,0.19,1,1,833.3,494,180.2575107
996,204,0.42,0.56,1,0.19,1,1,833.3,494,204.8192771
1132,224,0.42,0.56,1,0.19,1,1,833.3,494,197.8798587
640,124,0.42,0.56,1,0.19,1,1,833.3,494,193.75
1721,544,0.42,0.56,1,0.19,1,1,833.3,494,316.0952934
2,6,0.42,0.56,1,0.19,1,1,833.3,494,3000
3,1,0.42,0.56,1,0.19,1,1,833.3,494,333.3333333
297,41,0.42,0.56,1,0.19,1,1,833.3,494,138.047138
294,376,0.42,0.56,1,0.19,1,1,833.3,494,1278.911565
174,229,0.42,0.56,1,0.19,1,1,833.3,494,1316.091954
130,165,0.42,0.56,1,0.19,1,1,833.3,494,1269.230769
98,106,0.42,0.56,1,0.19,1,1,833.3,494,1081.632653
78,13,0.42,0.56,1,0.19,1,1,833.3,494,166.6666667
105,21,0.42,0.56,1,0.19,1,1,833.3,494,200
73,16,0.42,0.56,1,0.19,1,1,833.3,494,219.1780822
41,11,0.42,0.56,1,0.19,1,1,833.3,494,268.2926829
20,3,0.42,0.56,1,0.19,1,1,833.3,494,150
14,3,0.42,0.56,1,0.19,1,1,833.3,494,214.2857143
102,24,0.42,0.56,1,0.19,1,1,833.3,494,235.2941176
38,9,0.42,0.56,1,0.19,1,1,833.3,494,236.8421053
38,9,0.42,0.56,1,0.19,1,1,833.3,494,236.8421053
4,1,0.42,0.56,1,0.19,1,1,833.3,494,250
4,6,0.42,0.56,1,0.19,1,1,833.3,494,1500
5,1,0.42,0.56,1,0.19,1,1,833.3,494,200
1,1,0.42,0.56,1,0.19,1,1,833.3,494,1000
7,1,0.42,0.56,1,0.19,1,1,833.3,494,142.8571429
4,6,0.42,0.56,1,0.19,1,1,833.3,494,1500
4,6,0.42,0.56,1,0.19,1,1,833.3,494,1500
2,6,0.42,0.56,1,0.19,1,1,833.3,494,3000
5,1,0.42,0.56,1,0.19,1,1,833.3,494,200
3,1,0.42,0.56,1,0.19,1,1,833.3,494,333.3333333
2,6,0.42,0.56,1,0.19,1,1,833.3,494,3000
4,6,0.42,0.56,1,0.19,1,1,833.3,494,1500
14,2,0.42,0.56,1,0.19,1,1,833.3,494,142.8571429
6,1,0.42,0.56,1,0.19,1,1,833.3,494,166.6666667
2,1,0.42,0.56,1,0.19,1,1,833.3,494,500
510,62,0.42,0.56,1,0.19,1,1,833.3,494,121.5686275
369,471,0.42,0.56,1,0.19,1,1,833.3,494,1276.422764
218,282,0.42,0.56,1,0.19,1,1,833.3,494,1293.577982
213,276,0.42,0.56,1,0.19,1,1,833.3,494,1295.774648
248,265,0.42,0.56,1,0.19,1,1,833.3,494,1068.548387
394,66,0.42,0.56,1,0.19,1,1,833.3,494,167.5126904
355,73,0.42,0.56,1,0.19,1,1,833.3,494,205.6338028
345,73,0.42,0.56,1,0.19,1,1,833.3,494,211.5942029
406,111,0.42,0.56,1,0.19,1,1,833.3,494,273.3990148
301,66,0.42,0.56,1,0.19,1,1,833.3,494,219.269103
166,28,0.42,0.56,1,0.19,1,1,833.3,494,168.6746988
213,38,0.42,0.56,1,0.19,1,1,833.3,494,178.4037559
84,20,0.42,0.56,1,0.19,1,1,833.3,494,238.0952381
65,15,0.42,0.56,1,0.19,1,1,833.3,494,230.7692308
244,55,0.42,0.56,1,0.19,1,1,833.3,494,225.4098361
224,67,0.42,0.56,1,0.19,1,1,833.3,494,299.1071429
20,5,0.42,0.56,1,0.19,1,1,833.3,494,250
118,11,0.42,0.56,1,0.19,1,1,833.3,494,93.22033898
230,141,0.42,0.56,1,0.19,1,1,833.3,494,613.0434783
235,182,0.42,0.56,1,0.19,1,1,833.3,494,774.4680851
47,41,0.42,0.56,1,0.19,1,1,833.3,494,872.3404255
48,41,0.42,0.56,1,0.19,1,1,833.3,494,854.1666667
70,11,0.42,0.56,1,0.19,1,1,833.3,494,157.1428571
170,35,0.42,0.56,1,0.19,1,1,833.3,494,205.8823529
127,29,0.42,0.56,1,0.19,1,1,833.3,494,228.3464567
9,2,0.42,0.56,1,0.19,1,1,833.3,494,222.2222222
6,1,0.42,0.56,1,0.19,1,1,833.3,494,166.6666667
13,2,0.42,0.56,1,0.19,1,1,833.3,494,153.8461538
1,1,0.42,0.56,1,0.19,1,1,833.3,494,1000
15,12,0.42,0.56,1,0.19,1,1,833.3,494,800
4,6,0.42,0.56,1,0.19,1,1,833.3,494,1500
3,6,0.42,0.56,1,0.19,1,1,833.3,494,2000
9,6,0.42,0.56,1,0.19,1,1,833.3,494,666.6666667
10,1,0.42,0.56,1,0.19,1,1,833.3,494,100
10,2,0.42,0.56,1,0.19,1,1,833.3,494,200
10,3,0.42,0.56,1,0.19,1,1,833.3,494,300
3,1,0.42,0.56,1,0.19,1,1,833.3,494,333.3333333
23,4,0.42,0.56,1,0.19,1,1,833.3,494,173.9130435
6,2,0.42,0.56,1,0.19,1,1,833.3,494,333.3333333
14,3,0.42,0.56,1,0.19,1,1,833.3,494,214.2857143
7,2,0.42,0.56,1,0.19,1,1,833.3,494,285.7142857
21,6,0.42,0.56,1,0.19,1,1,833.3,494,285.7142857
101,14,0.42,0.56,1,0.19,1,1,833.3,494,138.6138614
98,124,0.42,0.56,1,0.19,1,1,833.3,494,1265.306122
93,124,0.42,0.56,1,0.19,1,1,833.3,494,1333.333333
87,112,0.42,0.56,1,0.19,1,1,833.3,494,1287.356322
57,65,0.42,0.56,1,0.19,1,1,833.3,494,1140.350877
14,2,0.42,0.56,1,0.19,1,1,833.3,494,142.8571429
30,6,0.42,0.56,1,0.19,1,1,833.3,494,200
21,3,0.42,0.56,1,0.19,1,1,833.3,494,142.8571429
24,29,0.42,0.56,1,0.19,1,1,833.3,494,1208.333333
9,12,0.42,0.56,1,0.19,1,1,833.3,494,1333.333333
11,12,0.42,0.56,1,0.19,1,1,833.3,494,1090.909091
10,12,0.42,0.56,1,0.19,1,1,833.3,494,1200
3,1,0.42,0.56,1,0.19,1,1,833.3,494,333.3333333
6,1,0.42,0.56,1,0.19,1,1,833.3,494,166.6666667
1638,152,0.42,0.56,1,0.19,1,1,833.3,494,92.7960928
1946,1212,0.42,0.56,1,0.19,1,1,833.3,494,622.8160329
1519,1188,0.42,0.56,1,0.19,1,1,833.3,494,782.0934826
1324,1147,0.42,0.56,1,0.19,1,1,833.3,494,866.3141994
1448,199,0.42,0.56,1,0.19,1,1,833.3,494,137.4309392
1869,271,0.42,0.56,1,0.19,1,1,833.3,494,144.9973248
1508,307,0.42,0.56,1,0.19,1,1,833.3,494,203.5809019
1869,359,0.42,0.56,1,0.19,1,1,833.3,494,192.0813269
1518,414,0.42,0.56,1,0.19,1,1,833.3,494,272.7272727
1094,240,0.42,0.56,1,0.19,1,1,833.3,494,219.3784278
1504,254,0.42,0.56,1,0.19,1,1,833.3,494,168.8829787
1247,225,0.42,0.56,1,0.19,1,1,833.3,494,180.4330393
613,125,0.42,0.56,1,0.19,1,1,833.3,494,203.9151713
1248,247,0.42,0.56,1,0.19,1,1,833.3,494,197.9166667
943,152,0.42,0.56,1,0.19,1,1,833.3,494,161.1876988
1173,333,0.42,0.56,1,0.19,1,1,833.3,494,283.887468
2,6,0.42,0.56,1,0.19,1,1,833.3,494,3000
42,10,0.42,0.56,1,0.19,1,1,833.3,494,238.0952381
22,5,0.42,0.56,1,0.19,1,1,833.3,494,227.2727273
73,22,0.42,0.56,1,0.19,1,1,833.3,494,301.369863
8,12,0.42,0.56,1,0.19,1,1,833.3,494,1500
35,4,0.42,0.56,1,0.19,1,1,833.3,494,114.2857143
13,1,0.42,0.56,1,0.19,1,1,833.3,494,76.92307692
12,12,0.42,0.56,1,0.19,1,1,833.3,494,1000
10,12,0.42,0.56,1,0.19,1,1,833.3,494,1200
14,12,0.42,0.56,1,0.19,1,1,833.3,494,857.1428571
5,1,0.42,0.56,1,0.19,1,1,833.3,494,200
5,1,0.42,0.56,1,0.19,1,1,833.3,494,200
118,28,0.42,0.56,1,0.19,1,1,833.3,494,237.2881356
996,93,0.42,0.56,1,0.19,1,1,833.3,494,93.37349398
868,541,0.42,0.56,1,0.19,1,1,833.3,494,623.2718894
618,482,0.42,0.56,1,0.19,1,1,833.3,494,779.9352751
672,582,0.42,0.56,1,0.19,1,1,833.3,494,866.0714286
1200,971,0.42,0.56,1,0.19,1,1,833.3,494,809.1666667
1469,213,0.42,0.56,1,0.19,1,1,833.3,494,144.9965963
1436,292,0.42,0.56,1,0.19,1,1,833.3,494,203.3426184
1453,333,0.42,0.56,1,0.19,1,1,833.3,494,229.1810048
794,217,0.42,0.56,1,0.19,1,1,833.3,494,273.2997481
1004,220,0.42,0.56,1,0.19,1,1,833.3,494,219.123506
1122,189,0.42,0.56,1,0.19,1,1,833.3,494,168.4491979
1326,239,0.42,0.56,1,0.19,1,1,833.3,494,180.2413273
1178,315,0.42,0.56,1,0.19,1,1,833.3,494,267.4023769
1405,376,0.42,0.56,1,0.19,1,1,833.3,494,267.6156584
1217,328,0.42,0.56,1,0.19,1,1,833.3,494,269.5152013
1514,446,0.42,0.56,1,0.19,1,1,833.3,494,294.5838838
129,18,0.42,0.56,1,0.19,1,1,833.3,494,139.5348837
89,112,0.42,0.56,1,0.19,1,1,833.3,494,1258.426966
74,94,0.42,0.56,1,0.19,1,1,833.3,494,1270.27027
72,94,0.42,0.56,1,0.19,1,1,833.3,494,1305.555556
32,35,0.42,0.56,1,0.19,1,1,833.3,494,1093.75
45,8,0.42,0.56,1,0.19,1,1,833.3,494,177.7777778
41,8,0.42,0.56,1,0.19,1,1,833.3,494,195.1219512
40,9,0.42,0.56,1,0.19,1,1,833.3,494,225
5,1,0.42,0.56,1,0.19,1,1,833.3,494,200
4,1,0.42,0.56,1,0.19,1,1,833.3,494,250
18,3,0.42,0.56,1,0.19,1,1,833.3,494,166.6666667
22,4,0.42,0.56,1,0.19,1,1,833.3,494,181.8181818
47,11,0.42,0.56,1,0.19,1,1,833.3,494,234.0425532
7,2,0.42,0.56,1,0.19,1,1,833.3,494,285.7142857
11,2,0.42,0.56,1,0.19,1,1,833.3,494,181.8181818
9,3,0.42,0.56,1,0.19,1,1,833.3,494,333.3333333
541,84,0.42,0.56,1,0.19,1,1,833.3,494,155.2680222
466,529,0.42,0.56,1,0.19,1,1,833.3,494,1135.193133
374,371,0.42,0.56,1,0.19,1,1,833.3,494,991.9786096
229,306,0.42,0.56,1,0.19,1,1,833.3,494,1336.244541
150,171,0.42,0.56,1,0.19,1,1,833.3,494,1140
87,15,0.42,0.56,1,0.19,1,1,833.3,494,172.4137931
67,14,0.42,0.56,1,0.19,1,1,833.3,494,208.9552239
44,10,0.42,0.56,1,0.19,1,1,833.3,494,227.2727273
74,20,0.42,0.56,1,0.19,1,1,833.3,494,270.2702703
114,25,0.42,0.56,1,0.19,1,1,833.3,494,219.2982456
234,39,0.42,0.56,1,0.19,1,1,833.3,494,166.6666667
121,22,0.42,0.56,1,0.19,1,1,833.3,494,181.8181818
85,20,0.42,0.56,1,0.19,1,1,833.3,494,235.2941176
50,11,0.42,0.56,1,0.19,1,1,833.3,494,220
25,6,0.42,0.56,1,0.19,1,1,833.3,494,240
2,1,0.42,0.56,1,0.19,1,1,833.3,494,500
1,1,0.42,0.56,1,0.19,1,1,833.3,494,1000
524,106,0.42,0.56,1,0.19,1,1,833.3,494,202.2900763
292,318,0.42,0.56,1,0.19,1,1,833.3,494,1089.041096
305,441,0.42,0.56,1,0.19,1,1,833.3,494,1445.901639
191,253,0.42,0.56,1,0.19,1,1,833.3,494,1324.60733
163,188,0.42,0.56,1,0.19,1,1,833.3,494,1153.374233
95,16,0.42,0.56,1,0.19,1,1,833.3,494,168.4210526
44,9,0.42,0.56,1,0.19,1,1,833.3,494,204.5454545
118,25,0.42,0.56,1,0.19,1,1,833.3,494,211.8644068
35,8,0.42,0.56,1,0.19,1,1,833.3,494,228.5714286
21,4,0.42,0.56,1,0.19,1,1,833.3,494,190.4761905
11,2,0.42,0.56,1,0.19,1,1,833.3,494,181.8181818
19,5,0.42,0.56,1,0.19,1,1,833.3,494,263.1578947
8,2,0.42,0.56,1,0.19,1,1,833.3,494,250
7,2,0.42,0.56,1,0.19,1,1,833.3,494,285.7142857
8,6,0.42,0.56,1,0.19,1,1,833.3,494,750
2,1,0.42,0.56,1,0.19,1,1,833.3,494,500
34,8,0.42,0.56,1,0.19,1,1,833.3,494,235.2941176
9,2,0.42,0.56,1,0.19,1,1,833.3,494,222.2222222
11,12,0.42,0.56,1,0.19,1,1,833.3,494,1090.909091
11,12,0.42,0.56,1,0.19,1,1,833.3,494,1090.909091
3,1,0.42,0.56,1,0.19,1,1,833.3,494,333.3333333
15,3,0.42,0.56,1,0.19,1,1,833.3,494,200
7,2,0.42,0.56,1,0.19,1,1,833.3,494,285.7142857
6,1,0.42,0.56,1,0.19,1,1,833.3,494,166.6666667
25,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
25,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
16,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
16,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
55000,85000,0.61,0.8,1,0.17,0.75,1,833.3,617,1545.454545
54800,97000,0.61,0.8,1,0.17,0.75,1,833.3,617,1770.072993
50459,122000,0.61,0.8,1,0.17,0.75,1,833.3,617,2417.804554
47478,109000,0.61,0.8,1,0.17,0.75,1,833.3,617,2295.80016
64668,80000,0.61,0.8,1,0.17,0.75,1,833.3,617,1237.087895
64628,84000,0.61,0.8,1,0.17,0.75,1,833.3,617,1299.74624
61897,121000,0.61,0.8,1,0.17,0.75,1,833.3,617,1954.860494
73039,176000,0.61,0.8,1,0.17,0.75,1,833.3,617,2409.671545
60491,105000,0.61,0.8,1,0.17,0.75,1,833.3,617,1735.795408
48614,103000,0.61,0.8,1,0.17,0.75,1,833.3,617,2118.73123
37338,99000,0.61,0.8,1,0.17,0.75,1,833.3,617,2651.454283
29815,74000,0.61,0.8,1,0.17,0.75,1,833.3,617,2481.972162
32829,88000,0.61,0.8,1,0.17,0.75,1,833.3,617,2680.556825
34882,106000,0.61,0.8,1,0.17,0.75,1,833.3,617,3038.816582
59565,216000,0.61,0.8,1,0.17,0.75,1,833.3,617,3626.290607
62612,231000,0.61,0.8,1,0.17,0.75,1,833.3,617,3689.388616
98,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
87,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
236,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
105,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
108000,194000,0.61,0.8,1,0.17,0.75,1,833.3,617,1796.296296
102017,162000,0.61,0.8,1,0.17,0.75,1,833.3,617,1587.970632
95677,243000,0.61,0.8,1,0.17,0.75,1,833.3,617,2539.795353
107704,289000,0.61,0.8,1,0.17,0.75,1,833.3,617,2683.280101
114880,136000,0.61,0.8,1,0.17,0.75,1,833.3,617,1183.844011
80297,170000,0.61,0.8,1,0.17,0.75,1,833.3,617,2117.140117
87142,268000,0.61,0.8,1,0.17,0.75,1,833.3,617,3075.440086
101065,424000,0.61,0.8,1,0.17,0.75,1,833.3,617,4195.319844
94951,306000,0.61,0.8,1,0.17,0.75,1,833.3,617,3222.714874
90886,373000,0.61,0.8,1,0.17,0.75,1,833.3,617,4104.042427
85976,379000,0.61,0.8,1,0.17,0.75,1,833.3,617,4408.206941
84341,378000,0.61,0.8,1,0.17,0.75,1,833.3,617,4481.806002
85750,374000,0.61,0.8,1,0.17,0.75,1,833.3,617,4361.516035
83976,308000,0.61,0.8,1,0.17,0.75,1,833.3,617,3667.714585
90757,439000,0.61,0.8,1,0.17,0.75,1,833.3,617,4837.092456
85542,358000,0.61,0.8,1,0.17,0.75,1,833.3,617,4185.078675
230,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
71,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
207,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
339,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
160000,301000,0.61,0.8,1,0.17,0.75,1,833.3,617,1881.25
140103,207000,0.61,0.8,1,0.17,0.75,1,833.3,617,1477.484422
135389,350000,0.61,0.8,1,0.17,0.75,1,833.3,617,2585.143549
141906,349000,0.61,0.8,1,0.17,0.75,1,833.3,617,2459.374516
166958,175000,0.61,0.8,1,0.17,0.75,1,833.3,617,1048.167803
142580,330000,0.61,0.8,1,0.17,0.75,1,833.3,617,2314.490111
141674,354000,0.61,0.8,1,0.17,0.75,1,833.3,617,2498.694185
153627,461000,0.61,0.8,1,0.17,0.75,1,833.3,617,3000.774603
146956,315000,0.61,0.8,1,0.17,0.75,1,833.3,617,2143.498734
129660,396000,0.61,0.8,1,0.17,0.75,1,833.3,617,3054.141601
118126,466000,0.61,0.8,1,0.17,0.75,1,833.3,617,3944.940149
112152,468000,0.61,0.8,1,0.17,0.75,1,833.3,617,4172.908196
132751,477000,0.61,0.8,1,0.17,0.75,1,833.3,617,3593.193272
124277,431000,0.61,0.8,1,0.17,0.75,1,833.3,617,3468.059255
153514,667000,0.61,0.8,1,0.17,0.75,1,833.3,617,4344.880597
145604,528000,0.61,0.8,1,0.17,0.75,1,833.3,617,3626.274003
2000,3000,0.61,0.8,1,0.17,0.75,1,833.3,617,1500
2339,3000,0.61,0.8,1,0.17,0.75,1,833.3,617,1282.599401
1094,1000,0.61,0.8,1,0.17,0.75,1,833.3,617,914.0767824
1577,2000,0.61,0.8,1,0.17,0.75,1,833.3,617,1268.230818
1261,2000,0.61,0.8,1,0.17,0.75,1,833.3,617,1586.042823
3657,4000,0.61,0.8,1,0.17,0.75,1,833.3,617,1093.792726
3397,8000,0.61,0.8,1,0.17,0.75,1,833.3,617,2355.019135
5325,7000,0.61,0.8,1,0.17,0.75,1,833.3,617,1314.553991
3617,7000,0.61,0.8,1,0.17,0.75,1,833.3,617,1935.305502
1736,5000,0.61,0.8,1,0.17,0.75,1,833.3,617,2880.184332
923,2000,0.61,0.8,1,0.17,0.75,1,833.3,617,2166.847237
559,3000,0.61,0.8,1,0.17,0.75,1,833.3,617,5366.726297
910,3000,0.61,0.8,1,0.17,0.75,1,833.3,617,3296.703297
513,1000,0.61,0.8,1,0.17,0.75,1,833.3,617,1949.317739
952,3000,0.61,0.8,1,0.17,0.75,1,833.3,617,3151.260504
2872,7000,0.61,0.8,1,0.17,0.75,1,833.3,617,2437.325905
60000,102000,0.61,0.8,1,0.17,0.75,1,833.3,617,1700
45896,67000,0.61,0.8,1,0.17,0.75,1,833.3,617,1459.822207
36705,82000,0.61,0.8,1,0.17,0.75,1,833.3,617,2234.028062
38866,77000,0.61,0.8,1,0.17,0.75,1,833.3,617,1981.166058
46826,77000,0.61,0.8,1,0.17,0.75,1,833.3,617,1644.385598
37753,49000,0.61,0.8,1,0.17,0.75,1,833.3,617,1297.9101
43210,111000,0.61,0.8,1,0.17,0.75,1,833.3,617,2568.849803
49970,148000,0.61,0.8,1,0.17,0.75,1,833.3,617,2961.777066
49688,129000,0.61,0.8,1,0.17,0.75,1,833.3,617,2596.20029
45777,137000,0.61,0.8,1,0.17,0.75,1,833.3,617,2992.769295
44338,165000,0.61,0.8,1,0.17,0.75,1,833.3,617,3721.412784
45062,153000,0.61,0.8,1,0.17,0.75,1,833.3,617,3395.322001
45989,141000,0.61,0.8,1,0.17,0.75,1,833.3,617,3065.950553
47272,161000,0.61,0.8,1,0.17,0.75,1,833.3,617,3405.821628
63012,255000,0.61,0.8,1,0.17,0.75,1,833.3,617,4046.848219
66780,244000,0.61,0.8,1,0.17,0.75,1,833.3,617,3653.788559
4000,6000,0.61,0.8,1,0.17,0.75,1,833.3,617,1500
1383,1000,0.61,0.8,1,0.17,0.75,1,833.3,617,723.065799
828,2000,0.61,0.8,1,0.17,0.75,1,833.3,617,2415.458937
783,2000,0.61,0.8,1,0.17,0.75,1,833.3,617,2554.278416
1110,1000,0.61,0.8,1,0.17,0.75,1,833.3,617,900.9009009
1312,2000,0.61,0.8,1,0.17,0.75,1,833.3,617,1524.390244
1673,5000,0.61,0.8,1,0.17,0.75,1,833.3,617,2988.643156
2611,10000,0.61,0.8,1,0.17,0.75,1,833.3,617,3829.950211
4012,9000,0.61,0.8,1,0.17,0.75,1,833.3,617,2243.270189
3122,8000,0.61,0.8,1,0.17,0.75,1,833.3,617,2562.459962
2418,7000,0.61,0.8,1,0.17,0.75,1,833.3,617,2894.954508
2524,12000,0.61,0.8,1,0.17,0.75,1,833.3,617,4754.358162
3475,12000,0.61,0.8,1,0.17,0.75,1,833.3,617,3453.23741
4276,14000,0.61,0.8,1,0.17,0.75,1,833.3,617,3274.087933
8448,37000,0.61,0.8,1,0.17,0.75,1,833.3,617,4379.734848
10148,47000,0.61,0.8,1,0.17,0.75,1,833.3,617,4631.454474
62,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
59,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
46,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
22,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
2,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
1,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
1,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
7000,11000,0.61,0.8,1,0.17,0.75,1,833.3,617,1571.428571
7137,8000,0.61,0.8,1,0.17,0.75,1,833.3,617,1120.919154
4239,7000,0.61,0.8,1,0.17,0.75,1,833.3,617,1651.332862
1493,2000,0.61,0.8,1,0.17,0.75,1,833.3,617,1339.584729
1683,5000,0.61,0.8,1,0.17,0.75,1,833.3,617,2970.885324
3613,5000,0.61,0.8,1,0.17,0.75,1,833.3,617,1383.891503
5432,18000,0.61,0.8,1,0.17,0.75,1,833.3,617,3313.696613
13686,29000,0.61,0.8,1,0.17,0.75,1,833.3,617,2118.953675
9511,11000,0.61,0.8,1,0.17,0.75,1,833.3,617,1156.555567
4076,8000,0.61,0.8,1,0.17,0.75,1,833.3,617,1962.708538
1410,2000,0.61,0.8,1,0.17,0.75,1,833.3,617,1418.439716
898,2000,0.61,0.8,1,0.17,0.75,1,833.3,617,2227.171492
898,2000,0.61,0.8,1,0.17,0.75,1,833.3,617,2227.171492
566,4000,0.61,0.8,1,0.17,0.75,1,833.3,617,7067.137809
1921,5000,0.61,0.8,1,0.17,0.75,1,833.3,617,2602.811036
4461,10000,0.61,0.8,1,0.17,0.75,1,833.3,617,2241.649854
876,4000,0.61,0.8,1,0.17,0.75,1,833.3,617,4566.210046
19,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
16,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
11,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
93,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
56,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
72,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
222,0,0.61,0.8,1,0.17,0.75,1,833.3,617,0
2000,3000,0.61,0.8,1,0.17,0.75,1,833.3,617,1500
2523,3000,0.61,0.8,1,0.17,0.75,1,833.3,617,1189.060642
2364,3000,0.61,0.8,1,0.17,0.75,1,833.3,617,1269.035533
1628,5000,0.61,0.8,1,0.17,0.75,1,833.3,617,3071.253071
1777,3000,0.61,0.8,1,0.17,0.75,1,833.3,617,1688.238604
2103,3000,0.61,0.8,1,0.17,0.75,1,833.3,617,1426.533524
4318,12000,0.61,0.8,1,0.17,0.75,1,833.3,617,2779.064382
7794,27000,0.61,0.8,1,0.17,0.75,1,833.3,617,3464.203233
5934,12000,0.61,0.8,1,0.17,0.75,1,833.3,617,2022.244692
2886,6000,0.61,0.8,1,0.17,0.75,1,833.3,617,2079.002079
1302,3000,0.61,0.8,1,0.17,0.75,1,833.3,617,2304.147465
1019,2000,0.61,0.8,1,0.17,0.75,1,833.3,617,1962.708538
594,1000,0.61,0.8,1,0.17,0.75,1,833.3,617,1683.501684
478,3000,0.61,0.8,1,0.17,0.75,1,833.3,617,6276.150628
1074,2000,0.61,0.8,1,0.17,0.75,1,833.3,617,1862.197393
1788,6000,0.61,0.8,1,0.17,0.75,1,833.3,617,3355.704698
6000,5000,0.61,0.8,1,0.17,0.75,1,833.3,617,833.3333333
13312,16000,0.61,0.8,1,0.17,0.75,1,833.3,617,1201.923077
11525,21000,0.61,0.8,1,0.17,0.75,1,833.3,617,1822.125813
12825,15000,0.61,0.8,1,0.17,0.75,1,833.3,617,1169.590643
13729,10000,0.61,0.8,1,0.17,0.75,1,833.3,617,728.3851701
13675,17000,0.61,0.8,1,0.17,0.75,1,833.3,617,1243.144424
11472,20000,0.61,0.8,1,0.17,0.75,1,833.3,617,1743.375174
13053,23000,0.61,0.8,1,0.17,0.75,1,833.3,617,1762.047039
12854,23000,0.61,0.8,1,0.17,0.75,1,833.3,617,1789.32628
8702,22000,0.61,0.8,1,0.17,0.75,1,833.3,617,2528.154447
7762,21000,0.61,0.8,1,0.17,0.75,1,833.3,617,2705.488276
6527,16000,0.61,0.8,1,0.17,0.75,1,833.3,617,2451.355906
7836,17000,0.61,0.8,1,0.17,0.75,1,833.3,617,2169.474222
